id_producto,2,5,9
00000000000291074KF - 29-Cartera Total,0.0,0.0006079027355623101,0.0
00000000000291077KF - 29-Cartera Total,0.0,0.0006079027355623101,0.0
00000000000294494KF - 29-Cartera Total,0.0,0.0006079027355623101,0.0
00000000000297929KF - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000029904222 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000029910994 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000040000044 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000040242992 - 29-Cartera Total,0.0,0.0012158054711246201,0.0
0000000000041021244 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000041121772 - 49-Tarjeta de Crédito,0.0,0.0,0.011235955056179775
0000000000041402712 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000042017227 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000042192474 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000042472299 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000044000242 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000044000249 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000044000449 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000044229009 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000044229209 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000047291949 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000070004497 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000070024942 - 57-Sufi,0.0,0.0006079027355623101,0.0
0000000000070092242 - 19-Hipotecario,0.0,0.0006079027355623101,0.0
0000000000070094294 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
00000000000702/22/A - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000070297449 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000070974947 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000071274219 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000071411009 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000072109002 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000072192994 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000072214472 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000072400999 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000072424294 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000072700974 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000072992119 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000074000214 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000074797479 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
